11505.271	5679.17	3	1
11505.271	5679.17	2	3
8632.783	2992.7	5	0
8563.16	4701.766	2	3
8589.34	5217.155	6	3
6714.306	8113.527	1	0
11729.988	5426.09	1	2
11505.271	5679.17	3	1
8655.955	6011.309	0	2
8602.607	5346.586	4	3
9657.375	7703.351	5	1
11729.988	5426.09	4	1
8589.34	5217.155	1	2
10440.944	6863.362	6	3
8564.31	4858.551	6	3
8614.922	3143.258	5	1
9726.791	7631.097	2	2
8662.588	6033.993	5	2
5609.83	7247.496	6	3
11044.111	6206.456	2	2
11475.526	5712.973	3	3
11729.988	5426.09	1	2
8632.783	2992.7	2	3
10909.573	6327.325	3	0
9745.515	7631.864	0	2
11345.482	5873.561	0	0
8589.34	5217.155	5	2
8584.789	4962.741	1	3
8652.579	5890.662	0	1
8655.955	6011.309	2	3
8655.955	6011.309	3	2
7320.09	9447.555	3	0
9974.33	7377.672	0	3
5241.036	6935.683	1	0
10450.68	6852.688	2	1
5068.838	6815.137	3	3
11008.44	6219.799	2	1
4199.441	6063.015	3	2
5495.624	7146.943	2	3
8547.13	4866.446	1	2
11270.997	5935.552	4	1
7499.489	8734.684	1	2
11326.111	5875.762	0	0
7318.54	9300.766	3	2
9670.254	7692.232	6	1
7341.696	9558.561	4	0
8563.16	4701.766	0	0
9721.494	7636.779	6	0
8548.756	4902.473	5	0
5637.254	7272.037	6	1
4334.009	6201.341	5	1
8622.757	5180.46	1	0
5221.355	6920.883	2	3
11339.596	5879.877	0	0
8584.789	4962.741	6	2
4048.982	5917.549	5	3
8563.16	4701.766	2	1
8563.16	4701.766	0	3
9726.791	7631.097	0	0
6935.007	8292.184	3	2
11678.564	5487.136	6	3
8571.276	3565.688	5	3
8631.967	5253.182	4	0
8603.273	5047.471	0	1
8589.34	5217.155	6	1
9661.619	7713.158	0	3
8603.273	5047.471	1	3
7171.274	8535.211	5	2
8631.967	5253.182	0	1
4617.754	6484.777	2	0
7480.062	8719.573	2	2
8614.922	3143.258	5	2
7035.937	8374.424	6	3
9960.506	7365.997	2	3
8614.922	3143.258	5	3
5288.916	6971.7	5	0
7351.082	9579.109	0	2
9716.157	7661.864	6	3
8602.607	5346.586	4	1
8643.844	5404.818	1	1
9726.791	7631.097	5	3
8655.955	6011.309	5	3
5609.83	7247.496	4	3
8563.16	4701.766	5	3
8563.16	4701.766	0	3
11253.293	5954.044	3	0
8643.844	5404.818	5	3
5136.807	6860.449	0	3
8575.333	5115.812	2	2
8655.955	6011.309	5	3
8638.983	5328.572	1	1
7443.266	8938.615	4	1
10815.885	6429.179	5	1
10815.885	6429.179	3	0
4814.431	6647.344	3	2
4334.009	6201.341	0	3
8614.922	3143.258	6	1
10429.656	6847.973	4	0
9792.814	7555.139	4	3
8655.955	6011.309	3	1
5318.559	6993.994	0	1
9657.375	7703.351	6	1
8663.008	8521.868	5	2
8563.16	4701.766	4	0
7486.439	8870.308	1	0
9657.375	7703.351	1	2
7415.58	9012.071	4	2
11326.111	5875.762	0	1
