8602.607	5346.586	1	0
5495.624	7146.943	2	2
11399.694	5814.605	2	1
9670.254	7692.232	3	0
8614.922	3143.258	0	3
8603.273	5047.471	1	0
5221.355	6920.883	3	2
7549.8	8789.725	2	3
5078.61	6821.509	0	3
9726.791	7631.097	3	3
11253.293	5954.044	3	0
10426.875	6850.986	1	3
7366.443	9604.718	3	2
8567.459	3612.723	0	2
8622.757	5180.46	1	1
8734.142	8286.791	0	3
8563.16	4701.766	0	0
7540.53	8766.608	0	0
7418.389	9004.354	1	2
9689.413	7672.895	1	3
9960.506	7365.997	1	1
4880.372	6691.322	1	3
7098.381	8461.144	3	0
9670.254	7692.232	1	0
11224.658	6010.086	0	0
4199.441	6063.015	1	1
9657.375	7703.351	3	3
9721.487	7656.994	2	2
10559.219	6707.5	3	2
7189.653	8548.221	1	1
8547.502	4494.91	1	0
9726.791	7631.097	3	0
10012.254	7306.73	2	1
11363.747	5836.066	3	3
9726.791	7631.097	3	3
8585.9	3392.257	3	1
5553.309	7197.759	2	3
6600.879	8022.914	3	1
8562.49	4672.411	0	3
9792.814	7555.139	3	3
8602.607	5346.586	1	1
10103.996	7204.875	0	0
8732.788	8291.472	2	1
5288.916	6971.7	0	1
10909.573	6327.325	3	0
9689.413	7672.895	1	2
6935.007	8292.184	3	3
11729.988	5426.09	1	2
8602.607	5346.586	3	1
7341.696	9558.561	1	1
7548.929	8794.574	3	3
7057.109	8398.442	0	0
6889.962	8256.223	3	0
8602.607	5346.586	2	3
9731.949	7646.119	2	3
9943.018	7413.477	2	2
10421.209	6857.135	3	2
9670.254	7692.232	1	0
8652.137	5563.972	0	0
7341.696	9558.561	1	1
7358.133	9169.879	0	3
11729.988	5426.09	1	3
7329.869	9245.291	1	3
8632.783	2992.7	2	0
8643.844	5404.818	2	1
4287.169	6153.194	0	0
7371.495	9131.672	3	3
9960.506	7365.997	1	0
8614.922	3143.258	1	2
8815.758	8008.036	1	3
11505.271	5679.17	1	3
8638.983	5328.572	2	0
9670.254	7692.232	0	2
4443.972	6311.646	1	1
9732.185	7624.658	1	3
9933.317	7396.242	1	0
7317.556	9324.228	3	0
9657.375	7703.351	3	0
10426.875	6850.986	1	2
11505.271	5679.17	2	0
8554.908	4968.078	2	2
8642.521	5379.499	3	0
4880.372	6691.322	1	1
8652.579	5890.662	2	3
10385.001	6896.443	2	2
7341.696	9558.561	1	0
7035.937	8374.424	1	0
8614.922	3143.258	0	3
11345.482	5873.561	2	3
8614.922	3143.258	3	3
8632.783	2992.7	1	1
5127.439	6854.456	1	1
11280.723	5945.982	1	3
5157.882	6874.404	3	3
7473.568	8887.054	3	0
8567.459	3612.723	1	0
10944.893	6313.982	3	3
8608.564	3197.91	3	1
8662.588	6033.993	2	3
9657.375	7703.351	0	1
8657.874	5854.302	1	0
5483.474	7136.279	1	3
4678.948	6545.489	2	1
5218.046	6918.382	0	0
8614.922	3143.258	0	1
7549.8	8789.725	2	1
8643.844	5404.818	1	1
11729.988	5426.09	0	3
9844.209	7496.428	2	0
8575.093	3518.697	3	3
8589.34	5217.155	3	0
7480.062	8719.573	0	1
5089.501	6828.97	1	0
8719.697	8339.453	2	0
8655.955	6011.309	1	0
8549.101	4322.925	0	0
9732.185	7624.658	3	2
8632.783	2992.7	0	1
7552.693	8776.949	1	1
8602.607	5346.586	2	2
8602.607	5346.586	1	2
8655.955	6011.309	3	1
7321.449	9464.934	3	3
11371.706	5845.406	3	0
8554.908	4968.078	3	3
7451.6	8922.036	1	3
7320.09	9447.555	0	3
10448.812	6854.734	0	3
8861.609	7891.949	3	2
8732.788	8291.472	1	2
7510.461	8839.952	1	2
5221.355	6920.883	1	1
9657.375	7703.351	2	3
10437.357	6839.611	1	0
9844.209	7496.428	2	1
8643.844	5404.818	3	2
10166.272	7133.043	0	2
5089.501	6828.97	1	3
5089.501	6828.97	3	0
10437.357	6839.611	2	1
8631.967	5253.182	2	1
5078.61	6821.509	0	1
8563.16	4701.766	0	0
8584.789	4962.741	0	1
8602.607	5346.586	1	0
11496.559	5706.968	1	2
5508.64	7158.407	1	0
9657.375	7703.351	1	1
7401.726	9050.945	2	3
7318.54	9300.766	1	0
9657.375	7703.351	1	2
8614.922	3143.258	3	1
4580.284	6447.527	2	1
5577.731	7220.665	2	3
8602.607	5346.586	2	3
8652.579	5890.662	2	2
7366.443	9604.718	3	2
7085.097	8440.251	2	1
8571.276	3565.688	2	0
7460.959	8905.88	2	1
8589.34	5217.155	2	0
4920.543	6717.997	3	3
7338.251	9223.408	0	2
9833.51	7508.437	0	2
8589.34	5217.155	1	1
11253.293	5954.044	3	1
5146.009	6866.442	1	3
9670.254	7692.232	1	3
8655.955	6011.309	1	1
11368.134	5831.396	1	1
11475.526	5712.973	1	0
8602.607	5346.586	0	1
5508.64	7158.407	3	0
9738.57	7639.236	1	2
8589.34	5217.155	3	3
8559.425	3761.024	3	0
11505.271	5679.17	0	1
8646.389	5944.814	3	2
7327.379	9501.829	2	0
11505.271	5679.17	1	1
8757.77	8204.951	1	0
11729.988	5426.09	3	2
7317.062	9357.476	2	1
8563.16	4701.766	3	1
11399.694	5814.605	3	1
4320.543	6187.497	0	2
7383.84	9094.978	0	0
11505.271	5679.17	2	3
5136.807	6860.449	0	0
8646.895	5964.051	2	1
8632.783	2992.7	1	1
11729.988	5426.09	2	1
7074.776	8425.128	2	2
11729.988	5426.09	0	3
11224.658	6010.086	0	2
7443.266	8938.615	1	3
5157.882	6874.404	1	3
8732.788	8291.472	2	2
7341.696	9558.561	2	3
6942.472	8298.144	1	2
