11729.988	5426.09	5	2
7329.869	9245.291	7	2
7430.902	8966.314	3	0
8564.31	4858.551	4	2
11505.271	5679.17	3	3
9726.791	7631.097	4	0
8589.34	5217.155	3	3
8652.137	5563.972	1	2
5553.309	7197.759	6	3
7480.062	8719.573	1	3
11368.134	5831.396	3	2
7341.696	9558.561	2	2
5075.318	6819.251	6	1
8614.922	3143.258	5	1
9910.654	7450.394	0	2
5531.539	7178.578	2	2
4722.609	6583.918	4	3
7401.726	9050.945	5	1
8569.873	3582.912	4	3
8646.389	5944.814	4	2
9743.533	7633.976	7	1
10426.875	6850.986	5	0
8622.757	5180.46	3	3
8563.16	4701.766	7	2
10815.885	6429.179	5	0
8555.991	3852.682	5	0
7401.726	9050.945	1	2
8589.34	5217.155	4	0
8612.624	5111.275	4	2
9726.791	7631.097	0	1
9657.375	7703.351	3	2
10012.254	7306.73	1	3
10435.392	6869.356	2	2
8695.635	8426.229	5	0
7451.6	8922.036	1	0
7358.133	9169.879	1	3
8565.136	4380.802	1	0
8625.166	3044.339	1	3
9933.317	7396.242	4	2
7430.902	8966.314	5	0
11729.988	5426.09	0	1
7383.84	9094.978	0	0
10504.617	6792.854	6	3
8602.607	5346.586	3	2
8655.955	6011.309	0	2
8563.16	4701.766	3	1
7322.605	9270.143	4	3
11505.271	5679.17	3	0
7147.19	8516.608	5	2
11475.526	5712.973	5	3
6973.681	8322.651	2	2
8589.34	5217.155	1	0
8595.162	5262.078	5	1
8562.497	4749.802	1	2
9844.209	7496.428	7	2
4287.169	6153.194	2	2
11729.988	5426.09	6	2
6600.879	8022.914	3	0
4199.441	6063.015	6	3
10909.573	6327.325	7	0
8632.783	2992.7	2	1
9670.254	7692.232	0	3
10932.908	6302.417	7	0
11505.271	5679.17	0	2
8589.34	5217.155	2	0
9726.791	7631.097	5	0
8652.579	5890.662	0	0
7317.062	9357.476	6	3
8565.873	4871.895	1	0
8562.507	4823.414	2	1
9833.51	7508.437	7	0
11729.988	5426.09	3	3
8657.874	5854.302	6	3
5318.559	6993.994	1	3
7418.389	9004.354	6	1
11399.694	5814.605	2	1
8655.955	6011.309	5	0
11505.271	5679.17	5	2
8818.385	8000.664	6	0
9896.744	7437.829	3	1
11729.988	5426.09	0	3
4814.431	6647.344	1	1
8822.168	7992.102	2	0
8593.51	5000.547	7	0
11253.293	5954.044	1	2
8602.607	5346.586	0	2
9792.814	7555.139	1	3
5402.747	7065.214	5	3
7443.266	8938.615	1	3
7401.726	9050.945	2	0
8567.459	3612.723	1	1
8547.502	4494.91	0	0
9726.791	7631.097	6	3
7320.09	9447.555	7	3
8564.522	4448.331	6	1
11505.271	5679.17	2	0
8662.593	5782.247	4	0
8593.51	5000.547	1	3
8589.34	5217.155	4	2
8747.978	8238.866	5	1
8657.874	5854.302	4	3
11505.271	5679.17	4	2
10909.573	6327.325	5	0
9670.254	7692.232	0	0
11280.723	5945.982	0	2
10385.001	6896.443	2	2
10166.272	7133.043	3	2
8589.34	5217.155	0	1
8632.783	2992.7	2	2
7548.929	8794.574	4	3
7549.8	8789.725	1	1
11701.908	5458.003	1	2
11505.271	5679.17	0	1
9670.254	7692.232	4	0
9974.33	7377.672	0	2
7135.568	8507.635	2	1
5116.555	6847.495	6	0
9726.791	7631.097	1	2
7011.435	8352.296	4	1
9732.185	7624.658	7	0
8602.607	5346.586	3	0
5136.807	6860.449	7	3
9726.791	7631.097	5	3
11363.747	5836.066	4	3
9670.254	7692.232	1	3
9792.814	7555.139	1	1
5002.339	6772.316	7	0
10421.209	6857.135	5	0
4722.609	6583.918	4	3
5116.555	6847.495	1	3
6600.879	8022.914	6	2
7329.869	9245.291	1	0
8562.497	4749.802	0	2
11505.271	5679.17	6	2
4839.088	6663.912	5	2
11505.271	5679.17	2	0
8593.51	5000.547	6	1
